,name,party,constituency,house,id,date,text
46,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para ,"[<p class=""hs_Para"">I could not agree more with my hon. Friend. As I have said multiple times in this Chamber and outside it, one of the things that saddens and depresses me most about the society we live in just now is the fact that use of the phrase “food banks” has become normal. Although we should support our food banks, they are now considered to be a legitimate add-on to the state and people are told that they should just  go to them.</p>]"
47,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:07:17,"[<p class=""hs_Para"">The idea that individuals and citizens in our society are reliant solely on the charity of others to eat and to feed their children shows that we are sliding backwards down a hill to Victorian times.</p>]"
48,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:08:12,"[<p class=""hs_Para"">What Sean in Glasgow got across was that one of the main reasons behind the anxiety that prevents people from having nutritious food and from feeling confident enough to get out of their bed if they are depressed and to get a healthy diet comes down to the pressure that the system as it stands puts on mental health.</p>]"
49,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:08:20,"[<p class=""hs_Para"">I am going to make a wee bit of progress.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">When someone suffers from mental health issues, there is no escape. It does not matter what is happening around them—it is in their head. No matter who they speak to or where they are, they are looking at life through a prism of utter fear and intimidation that exists only in their head. It takes over their entire life and their entire perspective on everything. It affects all the decisions that they make.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">I ask Members to imagine feeling like that and then being told that, because their bus was late, they will not have any income to buy food or deodorant, to put money in the electricity meter or to feed their kids for a week. That is the reality of what many people are experiencing.</p>]"
50,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:09:19,"[<p class=""hs_Para"">My hon. Friend has hit the nail on the head. The fact is that we have people who are in desperate need not just of food, but of everyday products.</p>]"
51,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:10:57,"[<p class=""hs_Para"">No, I do not agree. At no point did I say that people in that position do not have access to any funds; what I said is that many people are left with absolutely nothing because they do not know about the fund, and they do not know that they can claim from it. Apart from anything else, they do not know how to. Someone who is depressed and anxious, and who is all over the place worrying about where their children’s  <span class=""column-number"" data-column-number=""1796"" id=""1796""></span>next meal is going to come from, does not have time to think and worry about how to go down the paper trail to get a mandatory reconsideration.</p>]"
52,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:11:18,"[<p class=""hs_Para"">My hon. Friend is right.</p>]"
53,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:12:21,"[<p class=""hs_Para"">My hon. Friend is right, because numerous studies over numerous years have shown us the reality that the system serves only to create and exacerbate mental health problems. Is it really surprising that being unable to afford food and skipping meals have implications for individuals’ health? When umpteen reports tell us that something is wrong, and when the UN tells us that something is wrong, surely it is not controversial to make a small change such as the one I am suggesting.</p>]"
54,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:13:04,"[<p class=""hs_Para"">My hon. Friend has put it succinctly, and I would probably agree. Part of the reasoning behind the Bill is to try to make the system not just a bit more humane, but a wee bit more economical—a bit more value for money.</p>]"
55,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:13:43,"[<p class=""hs_Para"">That point speaks for itself. This is not a political argument; it is factual. The system is costing money; it is not giving us good value for money. It is causing a lot of distress and hardship for many people.</p>]"
56,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:14:04,"[<p class=""hs_Para"">I think everyone on the SNP Benches agrees with that.</p>]"
57,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:14:41,"[<p class=""hs_Para"">I understand the political point that the right hon. Gentleman is trying to make, but I do not want to drag us into a political debate in which we argue about Scottish budgets and so on. I remind him that Members cannot keep putting pressure on the Scottish Government and asking them to fill every single hole that this Tory Government creates, while cutting our money. As I say, I am not interested in going down the path of that argument. I am trying to be constructive and ensure that the Government can get on board with what I am suggesting.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">Housing is a major issue when it comes to people being sanctioned. Research by Citizens Advice Scotland found that when people cannot pay for essentials such as food, electricity and gas, they are likely to accumulate arrears and fall into debt. The accumulation of rent and council tax arrears puts people at risk of eviction. For people who are in social rented housing, as 29% of Citizens Advice clients are, that places a burden on the local authority and the Courts and Tribunals Service, as well as adding to the hardship and vulnerability experienced by those individuals and their families.</p>]"
58,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AE2-AG1 hs_Para 02/12/2016 10:16:32,"[<p class=""hs_Para"">I appreciate the point that the hon. Lady makes, but with the greatest respect, she misses the point. When people are under extreme stress, they accumulate debt. That is how, as the study says, they end up in arrears, which puts pressure on councils, local authorities and the individuals themselves.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">In a report published in December 2015, Crisis found that homeless service users are disproportionately affected by sanctions. In the past year, 39% of the survey sample had been sanctioned, and three quarters of the survey respondents who had been sanctioned said that it had had a negative impact on—surprise—their mental health. Overall, 21% of sanctioned respondents said that they had become homeless as a result of the sanction. The simple fact is that, no matter how we look at it or how we arrive at this point, no Government should make their citizens homeless. It does not matter whether that is happening to 21% of people affected, or whether the figure is higher or lower. One person made homeless is too many. This Bill is an attempt to prevent that situation from ever arising.</p>]"
59,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AE2-AG1 hs_Para 02/12/2016 10:17:52,"[<p class=""hs_Para"">My hon. Friend has just echoed the arguments that have been made on that point.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">I want to move on to the second main part of my Bill. It deals with hardship payments—my hon. Friend the Member for Livingston (Hannah Bardell) spoke about them earlier—which I view as the second-biggest problem in the system. Currently, when a sanction has been imposed, a person may be able to get a reduced-rate hardship payment, but such payments are not awarded automatically. A person will need to apply for them. Again, we must remember that we are talking human beings who are often very vulnerable. Whether because of their mental health, their physical health, their financial situation or their caring responsibilities, they are up to their eyeballs in stress already, and when they hear the dreaded word “sanctions”, the situation becomes 10 times worse.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">The system is not designed to guarantee that everyone will be listened to. Some people might be lucky enough to be listened to. The system might be fine, as I said at the beginning, in jobcentres that are managing to make this skeleton of a system kind of work, but there is no guarantee that it will be the same for everybody. When an individual hears that they are being referred for—that dreaded word—a sanction, their world often falls apart and they are thrown into utter chaos.</p>]"
